MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2008012802,5,18,2,2177.744980,9,0,8,0,吴尚垠,12,7,14,5,6,5,4,7,6,5,8,3
2008012802,5,18,3,2179.172295,9,0,8,0,王皓,7,10,5,16,5,6,7,10,5,6,3,4
2008012802,5,18,4,2179.172295,9,0,8,0,吴尚垠,10,9,16,3,6,5,10,7,6,5,4,1
2008012802,5,18,5,2179.172295,9,0,8,0,王皓,9,16,3,6,5,8,7,6,5,6,1,4
2008012802,5,18,6,2180.293737,9,0,8,0,吴尚垠,16,9,6,3,8,5,6,5,6,5,4,1
2008012802,5,18,7,2180.293737,9,0,8,0,王皓,9,22,3,16,5,8,5,10,5,2,1,4
2008012802,5,18,8,2181.234354,9,0,8,0,吴尚垠,22,21,16,26,8,14,10,14,2,9,4,12
2008012802,5,18,9,2181.234354,9,0,8,0,王皓,21,26,26,0,14,0,14,0,9,0,12,0
2008012802,5,19,1,2181.234354,9,0,9,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,4,7
2008012802,5,19,2,2213.799546,9,0,9,0,王皓,5,8,13,10,5,6,3,8,5,6,7,4
2008012802,5,19,3,2214.808286,9,0,9,0,吴尚垠,8,21,10,5,6,7,8,5,6,5,4,3
2008012802,5,19,4,2215.466072,9,0,9,0,王皓,21,22,5,6,7,10,5,6,5,2,3,4
2008012802,5,19,5,2215.466072,9,0,9,0,吴尚垠,22,9,6,26,10,14,6,14,2,9,4,12
2008012802,5,19,6,2216.208306,9,0,9,0,王皓,9,26,26,0,14,0,14,0,9,0,12,0
2008012802,5,20,1,2216.208306,9,0,10,0,吴尚垠,2,9,2,5,2,5,2,3,4,9,4,3
2008012802,5,20,2,2240.630989,9,0,10,0,王皓,9,26,5,26,5,14,3,14,9,2,3,12
2008012802,6,0,0,0.000000,9,0,11,0,,0,0,0,0,0,0,0,0,0,0,0,0
2008012802,6,1,1,2240.630989,0,0,0,0,吴尚垠,2,11,2,13,2,5,2,3,6,3,10,7
2008012802,6,1,2,2361.702460,0,0,0,0,王皓,11,20,13,10,5,10,3,8,3,10,7,4
2008012802,6,1,3,2362.717349,0,0,0,0,吴尚垠,20,25,10,25,10,13,8,13,10,1,4,11
2008012802,6,2,1,2362.717349,1,0,0,0,吴尚垠,2,11,2,13,2,5,2,3,6,3,10,7
2008012802,6,2,2,2374.666068,1,0,0,0,王皓,11,8,13,4,5,6,3,8,3,10,7,4
2008012802,6,2,3,2376.101281,1,0,0,0,吴尚垠,8,25,4,25,6,13,8,13,10,1,4,11
2008012802,6,3,1,2376.101281,2,0,0,0,王皓,1,12,1,14,1,6,1,4,3,8,7,4
2008012802,6,3,2,2394.810871,2,0,0,0,吴尚垠,12,13,14,9,6,7,4,7,8,3,4,3
2008012802,6,3,3,2395.833059,2,0,0,0,王皓,13,16,9,6,7,8,7,6,3,10,3,4
2008012802,6,3,4,2395.833059,2,0,0,0,吴尚垠,16,25,6,25,8,13,6,13,10,1,4,11
2008012802,6,4,1,2395.833059,3,0,0,0,王皓,1,12,1,10,1,12,1,4,5,6,5,4
2008012802,6,4,2,2406.371032,3,0,0,0,吴尚垠,12,15,10,5,12,5,4,5,6,5,4,3
2008012802,6,4,3,2407.382562,3,0,0,0,王皓,15,16,5,6,5,8,5,6,5,6,3,4
2008012802,6,4,4,2407.837154,3,0,0,0,吴尚垠,16,21,6,5,8,7,6,5,6,5,4,3
2008012802,6,4,5,2407.837154,3,0,0,0,王皓,21,22,5,16,7,8,5,10,5,6,3,4
2008012802,6,4,6,2408.852510,3,0,0,0,吴尚垠,22,21,16,3,8,9,10,7,6,5,4,1
2008012802,6,4,7,2408.852510,3,0,0,0,王皓,21,16,3,16,9,8,7,10,5,6,1,4
2008012802,6,4,8,2409.876247,3,0,0,0,吴尚垠,16,21,16,5,8,7,10,7,6,5,4,3
2008012802,6,4,9,2409.876247,3,0,0,0,王皓,21,16,5,4,7,6,7,6,5,2,3,2
2008012802,6,4,10,2411.165887,3,0,0,0,吴尚垠,16,9,4,26,6,14,6,14,2,9,2,12
2008012802,6,4,11,2411.919916,3,0,0,0,王皓,9,26,26,0,14,0,14,0,9,0,12,0
2008012802,6,5,1,2411.919916,3,0,1,0,吴尚垠,2,5,2,11,2,5,2,3,6,3,10,7
2008012802,6,5,2,2431.386265,3,0,1,0,王皓,5,22,11,4,5,10,3,8,3,10,7,4
2008012802,6,5,3,2432.609565,3,0,1,0,吴尚垠,22,25,4,25,10,13,8,13,10,1,4,11
2008012802,6,6,1,2432.609565,4,0,1,0,吴尚垠,2,13,2,9,2,5,2,3,4,9,8,3
2008012802,6,6,2,2448.964145,4,0,1,0,王皓,13,26,9,26,5,14,3,14,9,2,3,12
2008012802,6,7,1,2448.964145,4,0,2,0,王皓,1,12,1,10,1,6,1,4,5,6,5,4
2008012802,6,7,2,2471.987916,4,0,2,0,吴尚垠,12,13,10,3,6,9,4,5,6,3,4,1
2008012802,6,7,3,2472.514932,4,0,2,0,王皓,13,10,3,16,9,12,5,10,3,6,1,4
2008012802,6,7,4,2473.241386,4,0,2,0,吴尚垠,10,9,16,3,12,5,10,7,6,5,4,1
2008012802,6,7,5,2474.118540,4,0,2,0,王皓,9,10,3,4,5,6,7,6,5,6,1,2
2008012802,6,7,6,2474.906823,4,0,2,0,吴尚垠,10,9,4,3,6,5,6,5,6,3,2,1
2008012802,6,7,7,2474.906823,4,0,2,0,王皓,9,10,3,6,5,12,5,6,3,10,1,4
2008012802,6,7,8,2475.898649,4,0,2,0,吴尚垠,10,25,6,25,12,13,6,13,10,1,4,11
2008012802,6,8,1,2475.898649,5,0,2,0,王皓,1,12,1,14,1,6,1,4,5,6,7,8
2008012802,6,8,2,2492.033961,5,0,2,0,吴尚垠,12,11,14,13,6,5,4,11,6,5,8,7
2008012802,6,8,3,2492.033961,5,0,2,0,王皓,11,12,13,14,5,6,11,12,5,10,7,8
2008012802,6,8,4,2492.787603,5,0,2,0,吴尚垠,12,25,14,25,6,13,12,13,10,1,8,11
2008012802,6,9,1,2493.777862,6,0,2,0,吴尚垠,2,11,2,9,2,5,2,3,6,5,6,3
2008012802,6,9,2,2520.160780,6,0,2,0,王皓,11,16,9,4,5,6,3,6,5,4,3,2
2008012802,6,9,3,2520.623785,6,0,2,0,吴尚垠,16,15,4,5,6,7,6,5,4,9,2,3
2008012802,6,9,4,2521.441682,6,0,2,0,王皓,15,26,5,26,7,14,5,14,9,2,3,12
2008012802,6,10,1,2521.441682,6,0,3,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,6,10,2,2537.455233,6,0,3,0,王皓,5,18,13,14,5,8,3,12,5,6,7,8
2008012802,6,10,3,2538.015948,6,0,3,0,吴尚垠,18,5,14,9,8,5,12,7,6,9,8,3
2008012802,6,10,4,2538.015948,6,0,3,0,王皓,5,26,9,26,5,14,7,14,9,2,3,12
2008012802,6,11,1,2539.670549,6,0,4,0,王皓,1,16,1,4,1,6,1,4,5,6,3,4
2008012802,6,11,2,2556.247397,6,0,4,0,吴尚垠,16,21,4,5,6,7,4,5,6,3,4,3
2008012802,6,11,3,2556.247397,6,0,4,0,王皓,21,22,5,6,7,8,5,6,3,10,3,4
2008012802,6,11,4,2557.350574,6,0,4,0,吴尚垠,22,25,6,25,8,13,6,13,10,1,4,11
2008012802,6,12,1,2557.350574,7,0,4,0,王皓,1,14,1,10,1,8,1,4,5,6,5,4
2008012802,6,12,2,2573.791716,7,0,4,0,吴尚垠,14,15,10,5,8,5,4,5,6,5,4,3
2008012802,6,12,3,2574.857322,7,0,4,0,王皓,15,16,5,16,5,8,5,10,5,6,3,4
2008012802,6,12,4,2574.857322,7,0,4,0,吴尚垠,16,9,16,3,8,5,10,7,6,3,4,1
2008012802,6,12,5,2575.736265,7,0,4,0,王皓,9,16,3,4,5,8,7,6,3,10,1,4
2008012802,6,12,6,2575.736265,7,0,4,0,吴尚垠,16,25,4,25,8,13,6,13,10,1,4,11
2008012802,6,13,1,2575.736265,8,0,4,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,6,13,2,2610.135478,8,0,4,0,王皓,5,6,13,14,5,6,3,12,5,6,7,8
2008012802,6,13,3,2611.212522,8,0,4,0,吴尚垠,6,7,14,9,6,5,12,7,6,9,8,3
2008012802,6,13,4,2611.212522,8,0,4,0,王皓,7,26,9,26,5,14,7,14,9,2,3,12
2008012802,6,14,1,2611.940481,8,0,5,0,吴尚垠,2,13,2,5,2,5,2,3,6,5,4,3
2008012802,6,14,2,2630.139431,8,0,5,0,王皓,13,10,5,16,5,6,3,10,5,6,3,4
2008012802,6,14,3,2630.139431,8,0,5,0,吴尚垠,10,15,16,5,6,5,10,7,6,5,4,3
2008012802,6,14,4,2630.847633,8,0,5,0,王皓,15,16,5,6,5,8,7,6,5,2,3,4
2008012802,6,14,5,2630.847633,8,0,5,0,吴尚垠,16,9,6,26,8,14,6,14,2,9,4,12
2008012802,6,14,6,2630.847633,8,0,5,0,王皓,9,26,26,0,14,0,14,0,9,0,12,0
2008012802,6,15,1,2630.847633,8,0,6,0,王皓,1,14,1,14,1,6,1,4,5,8,7,8
2008012802,6,15,2,2652.724531,8,0,6,0,吴尚垠,14,13,14,3,6,5,4,7,8,3,8,3
2008012802,6,15,3,2653.887082,8,0,6,0,王皓,13,16,3,25,5,13,7,13,3,10,3,11
2008012802,6,15,4,2653.887082,8,0,6,0,吴尚垠,16,25,25,0,13,0,13,0,10,0,11,0
2008012802,6,16,1,2653.887082,9,0,6,0,王皓,1,14,1,10,1,12,1,4,5,6,7,4
2008012802,6,16,2,2667.038132,9,0,6,0,吴尚垠,14,15,10,3,12,5,4,5,6,3,4,1
2008012802,6,16,3,2668.269295,9,0,6,0,王皓,15,16,3,16,5,6,5,10,3,10,1,4
2008012802,6,16,4,2668.880360,9,0,6,0,吴尚垠,16,25,16,25,6,13,10,13,10,1,4,11
2008012802,6,17,1,2668.880360,10,0,6,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,6,17,2,2694.253823,10,0,6,0,王皓,5,6,13,14,5,6,3,12,5,6,7,8
2008012802,6,17,3,2694.253823,10,0,6,0,吴尚垠,6,11,14,13,6,5,12,11,6,5,8,7
2008012802,6,17,4,2695.072050,10,0,6,0,王皓,11,6,13,10,5,6,11,8,5,10,7,4
2008012802,6,17,5,2695.565676,10,0,6,0,吴尚垠,6,25,10,25,6,13,8,13,10,1,4,11
